653.000,221.000,55.000,40.000
660.271,218.576,55.000,40.000
664.185,213.170,55.000,40.000
663.626,207.764,55.000,40.000
666.050,202.730,55.000,40.000
676.303,203.290,55.000,40.000
687.302,205.713,55.000,40.000
696.437,206.272,55.000,40.000
702.589,206.459,55.000,40.000
704.640,202.171,55.000,40.000
705.199,190.054,55.000,40.000
700.165,172.716,55.000,40.000
696.996,155.006,55.000,40.000
692.708,136.550,55.000,40.000
683.783,115.025,56.217,40.885
675.847,96.978,57.461,41.790
665.134,77.696,57.461,41.790
654.422,59.973,57.461,41.790
643.321,44.976,57.461,41.790
632.998,35.822,57.461,41.790
622.676,25.889,57.461,41.790
614.564,16.738,58.732,42.714
605.605,11.363,58.732,42.714
596.901,7.792,60.031,43.659
591.000,9.216,60.031,43.659
588.858,11.056,61.360,44.625
585.805,13.367,62.717,45.613
584.743,15.280,62.717,45.613
586.231,16.768,62.717,45.613
591.970,18.682,62.717,45.613
591.758,20.595,62.717,45.613
592.821,22.933,62.717,45.613
591.333,21.870,62.717,45.613
591.120,23.784,62.717,45.613
589.207,25.272,62.717,45.613
586.528,21.018,64.105,46.622
579.358,19.062,64.105,46.622
571.454,17.255,62.738,45.627
563.161,13.640,62.738,45.627
554.017,10.025,62.738,45.627
546.282,11.127,61.400,44.654
538.998,8.005,61.400,44.654
531.714,10.294,61.400,44.654
526.095,13.416,61.400,44.654
519.227,21.116,61.400,44.654
512.776,30.482,61.400,44.654
509.238,38.182,61.400,44.654
507.365,42.136,61.400,44.654
504.659,51.501,61.400,44.654
504.451,59.202,61.400,44.654
500.913,66.902,61.400,44.654
499.872,72.105,61.400,44.654
500.497,80.638,61.400,44.654
499.872,85.841,61.400,44.654
499.664,89.795,61.400,44.654
501.121,96.246,61.400,44.654
501.745,101.449,61.400,44.654
495.710,110.398,61.400,44.654
488.842,117.682,61.400,44.654
479.742,125.609,62.758,45.642
471.020,133.906,62.758,45.642
458.362,144.029,61.420,44.669
451.909,152.148,61.420,44.669
450.758,158.443,60.110,43.717
446.096,165.783,58.828,42.784
442.688,170.660,57.574,41.872
443.490,178.818,56.346,40.979
440.961,190.484,55.144,40.105
440.648,191.812,53.968,39.250
445.953,192.361,53.968,39.250
445.770,196.568,53.968,39.250
448.285,197.869,52.818,38.413
445.224,195.345,51.691,37.594
438.742,196.221,51.691,37.594
432.960,202.353,51.691,37.594
421.571,208.135,51.691,37.594
401.422,210.763,51.691,37.594
386.530,211.639,51.691,37.594
382.867,212.496,52.835,38.425
381.256,216.256,52.835,38.425
380.114,216.760,54.004,39.276
379.565,216.577,54.004,39.276
379.016,224.448,54.004,39.276
382.944,226.808,52.852,38.438
384.775,227.684,54.022,39.288
390.451,229.698,54.022,39.288
397.593,236.473,54.022,39.288
407.664,245.811,54.022,39.288
427.013,257.725,55.217,40.158
