483.000,186.000,36.000,108.000
482.726,186.823,36.000,108.000
481.353,187.647,36.000,108.000
480.414,189.592,35.232,105.697
477.997,189.861,35.232,105.697
477.191,190.129,35.232,105.697
476.790,188.926,34.481,103.443
476.527,187.086,34.481,103.443
474.782,190.578,35.244,105.732
474.513,191.922,35.244,105.732
474.782,191.653,35.244,105.732
475.051,190.309,35.244,105.732
474.940,189.976,36.024,108.071
475.214,189.702,36.024,108.071
475.101,189.931,36.821,110.462
474.820,187.404,36.821,110.462
475.101,188.246,36.821,110.462
476.150,186.733,37.635,112.906
478.732,184.151,37.635,112.906
480.516,183.419,36.833,110.498
484.167,188.193,36.833,110.498
485.571,190.720,36.833,110.498
487.536,189.877,36.833,110.498
489.502,190.158,36.833,110.498
491.468,189.877,36.833,110.498
493.995,191.843,36.833,110.498
495.961,193.809,36.833,110.498
497.010,191.712,37.648,112.943
499.901,195.406,36.845,110.534
502.991,194.002,36.845,110.534
505.279,192.744,36.059,108.177
506.654,190.270,36.059,108.177
508.578,196.593,36.059,108.177
510.503,199.617,36.059,108.177
511.877,198.792,36.059,108.177
514.352,201.266,36.059,108.177
516.276,203.191,36.059,108.177
517.650,201.266,36.059,108.177
517.925,203.191,36.059,108.177
519.300,204.565,36.059,108.177
522.324,202.641,36.059,108.177
522.599,200.716,36.059,108.177
522.324,197.142,36.059,108.177
522.210,191.667,36.857,110.571
523.843,192.485,37.672,113.017
524.320,196.896,38.506,115.517
524.808,196.532,39.358,118.073
525.929,193.669,40.229,120.686
525.803,191.380,41.119,123.356
526.743,194.201,41.119,123.356
527.057,192.634,41.119,123.356
527.997,191.693,41.119,123.356
531.445,189.499,41.119,123.356
533.013,187.931,41.119,123.356
534.962,186.527,40.242,120.725
536.108,188.693,41.132,123.396
537.454,187.288,40.255,120.765
538.600,190.092,41.146,123.437
538.914,186.641,41.146,123.437
540.483,185.700,41.146,123.437
539.702,187.915,42.056,126.168
540.664,186.953,42.056,126.168
540.985,185.991,42.056,126.168
540.664,188.877,42.056,126.168
542.267,187.915,42.056,126.168
542.588,189.518,42.056,126.168
544.832,186.632,42.056,126.168
546.208,186.432,41.159,123.477
546.522,189.256,41.159,123.477
546.835,192.081,41.159,123.477
546.522,191.139,41.159,123.477
545.741,192.703,42.070,126.209
543.611,194.302,43.001,129.002
543.476,189.133,43.952,131.856
543.622,194.092,43.015,129.044
545.261,189.173,43.015,129.044
546.901,189.501,43.015,129.044
547.676,191.193,42.097,126.292
547.815,192.849,41.200,123.599
546.245,191.907,41.200,123.599
547.187,189.708,41.200,123.599
547.501,190.022,41.200,123.599
545.931,191.592,41.200,123.599
545.801,190.551,42.111,126.333
545.480,190.230,42.111,126.333
544.517,193.762,42.111,126.333
543.553,199.220,42.111,126.333
543.232,197.614,42.111,126.333
542.911,201.788,42.111,126.333
542.590,202.751,42.111,126.333
542.911,203.072,42.111,126.333
543.874,202.751,42.111,126.333
542.269,204.356,42.111,126.333
541.306,204.035,42.111,126.333
541.839,202.971,43.043,129.128
541.023,202.564,43.995,131.985
541.358,202.228,43.995,131.985
541.694,203.235,43.995,131.985
542.700,200.887,43.995,131.985
541.694,200.551,43.995,131.985
541.839,206.161,43.057,129.171
542.824,207.803,43.057,129.171
544.051,203.309,44.010,132.029
545.057,202.302,44.010,132.029
545.850,203.386,43.071,129.213
546.626,206.347,42.153,126.458
546.493,204.614,43.085,129.256
546.821,204.286,43.085,129.256
547.807,205.928,43.085,129.256
547.478,206.257,43.085,129.256
547.807,203.957,43.085,129.256
548.135,205.600,43.085,129.256
549.545,203.495,42.166,126.499
550.304,208.252,41.267,123.801
551.248,205.421,41.267,123.801
551.991,211.290,40.387,121.161
552.299,209.750,40.387,121.161
553.223,213.137,40.387,121.161
553.734,209.561,41.281,123.842
554.049,207.987,41.281,123.842
554.993,209.561,41.281,123.842
554.679,207.357,41.281,123.842
554.993,209.561,41.281,123.842
555.937,207.987,41.281,123.842
556.252,208.302,41.281,123.842
556.567,206.099,41.281,123.842
556.882,208.931,41.281,123.842
556.567,208.616,41.281,123.842
556.882,208.302,41.281,123.842
557.018,210.532,40.400,121.201
557.326,210.840,40.400,121.201
557.634,211.764,40.400,121.201
557.326,210.840,40.400,121.201
557.634,212.380,40.400,121.201
557.326,210.224,40.400,121.201
557.018,211.764,40.400,121.201
557.942,213.304,40.400,121.201
558.250,212.996,40.400,121.201
557.942,211.456,40.400,121.201
557.634,211.764,40.400,121.201
557.326,213.304,40.400,121.201
557.018,212.996,40.400,121.201
557.326,212.688,40.400,121.201
558.054,214.871,39.539,118.616
558.355,216.378,39.539,118.616
557.905,219.096,38.696,116.087
558.602,218.343,37.870,113.611
558.728,221.503,37.063,111.189
558.851,221.871,36.272,108.817
558.438,223.298,35.499,106.497
558.709,222.486,35.499,106.497
558.438,221.133,35.499,106.497
558.167,220.862,35.499,106.497
557.897,221.133,35.499,106.497
557.085,220.862,35.499,106.497
556.814,221.674,35.499,106.497
555.461,221.945,35.499,106.497
555.190,221.674,35.499,106.497
554.378,221.945,35.499,106.497
554.108,221.133,35.499,106.497
552.754,220.862,35.499,106.497
551.829,221.215,34.742,104.226
551.564,222.010,34.742,104.226
550.239,220.156,34.742,104.226
549.844,223.054,34.001,102.003
550.622,221.240,34.001,102.003
549.235,222.077,33.276,99.828
549.345,221.919,32.566,97.699
547.539,220.329,31.872,95.616
546.708,218.303,31.192,93.577
545.894,217.238,30.527,91.581
545.098,219.785,29.876,89.628
544.870,220.924,29.876,89.628
544.530,221.221,29.239,87.717
543.416,222.781,29.239,87.717
542.653,223.931,28.615,85.846
542.435,225.895,28.615,85.846
541.781,229.604,28.615,85.846
540.690,231.131,28.615,85.846
540.472,231.349,28.615,85.846
539.381,232.440,28.615,85.846
538.290,232.222,28.615,85.846
537.199,232.003,28.615,85.846
535.672,232.222,28.615,85.846
534.085,232.506,28.005,84.015
531.736,234.001,28.005,84.015
528.960,235.922,28.005,84.015
526.214,233.442,28.625,85.874
521.631,232.788,28.625,85.874
518.794,232.133,28.625,85.874
516.830,231.478,28.625,85.874
514.866,231.260,28.625,85.874
512.029,232.351,28.625,85.874
509.628,230.823,28.625,85.874
507.664,231.915,28.625,85.874
503.954,233.442,28.625,85.874
499.371,231.478,28.625,85.874
497.469,229.849,29.258,87.774
495.416,234.010,28.634,85.902
494.249,236.820,28.024,84.070
490.617,239.170,28.024,84.070
488.650,240.684,27.426,82.278
488.338,242.569,26.841,80.523
486.849,245.597,26.269,78.806
485.447,243.394,26.269,78.806
482.443,241.992,26.269,78.806
480.641,245.797,26.269,78.806
478.065,243.056,26.850,80.549
476.222,242.441,26.850,80.549
474.338,244.287,26.277,78.832
471.734,243.285,26.277,78.832
470.332,246.691,26.277,78.832
468.528,246.891,26.277,78.832
465.123,246.691,26.277,78.832
466.525,246.491,26.277,78.832
463.948,244.164,26.859,80.576
462.458,246.010,26.286,78.858
459.853,246.611,26.286,78.858
458.049,249.617,26.286,78.858
455.845,252.623,26.286,78.858
454.442,250.819,26.286,78.858
452.984,255.330,25.725,77.176
452.313,258.610,25.177,75.530
450.969,258.035,25.177,75.530
448.833,261.615,24.640,73.919
447.586,259.043,25.185,75.555
445.116,256.016,25.742,77.227
442.172,253.072,25.742,77.227
439.620,254.839,25.742,77.227
437.096,256.224,26.312,78.935
434.087,259.233,26.312,78.935
431.078,262.643,26.312,78.935
429.746,265.308,26.894,80.682
427.534,262.927,27.489,82.467
424.810,269.004,27.489,82.467
424.288,267.874,28.097,84.291
425.359,266.375,28.097,84.291
427.938,262.553,28.719,86.156
431.660,254.890,28.719,86.156
431.879,252.919,28.719,86.156
432.536,257.080,28.719,86.156
434.506,256.423,28.719,86.156
434.725,257.517,28.719,86.156
434.506,261.240,28.719,86.156
437.352,259.269,28.719,86.156
438.885,262.991,28.719,86.156
439.104,259.269,28.719,86.156
440.637,257.298,28.719,86.156
442.169,258.393,28.719,86.156
442.388,256.423,28.719,86.156
443.483,257.080,28.719,86.156
444.140,257.299,28.719,86.156
445.673,258.393,28.719,86.156
446.036,259.485,29.354,88.062
444.470,263.289,29.354,88.062
448.722,261.723,29.354,88.062
449.094,258.659,30.004,90.011
448.865,260.260,30.004,90.011
451.381,258.659,30.004,90.011
452.236,256.002,30.667,92.002
452.470,257.171,30.667,92.002
453.171,257.872,30.667,92.002
453.873,259.509,30.667,92.002
455.042,257.405,30.667,92.002
454.945,255.174,31.346,94.038
455.184,256.847,31.346,94.038
